obj_id,spec_obj_id,u,g,r,i,z,redshift,class,split
1237648705137344768,4565547851657271296,21.2091,20.31115,20.11197,19.95305,19.90687,0.0001517768,STAR,train
1237648705122730240,4555577484343793664,20.11077,19.21976,19.02353,18.9511,19.06167,2.878341,QSO,train
1237662195592659200,9418255375189432320,22.4326,22.93105,21.75163,20.5023,19.83276,-0.0002278075,STAR,train
1237680275800523520,8636857748586518528,24.31653,24.53066,21.57928,20.5122,19.85986,0.7617668,GALAXY,test
1237663458852930304,4722244477938587648,23.45558,22.17041,20.49242,19.42108,19.04041,0.5230607,GALAXY,train
1237663788492849408,6693589949382678528,21.58465,20.10609,19.8751,19.70786,19.99973,-9.15277e-05,STAR,train
1237678661426020864,4840451604976261120,22.42748,21.99452,21.94679,21.75401,21.38735,1.772165,QSO,train
1237678661426807296,9848432976542849024,22.13451,22.23206,21.87718,21.53567,21.86582,0.24143,GALAXY,train
1.237659131672e+18,9464356524409509888,22.87796,20.34851,18.95284,18.04323,17.54516,8.742255e-06,STAR,train
1237659131672264960,9496044174157568000,20.89514,21.10872,20.8043,20.85161,20.7181,1.153463,QSO,test
1237651539784499456,8.010932430424e+18,22.51465,20.4597,18.84986,18.25357,17.96289,0.3188336,GALAXY,test
1237659326563549440,9600810596783380480,21.91287,21.85183,21.73284,21.66195,21.54125,1.84669,QSO,train
1237668310022095104,2850910307633620992,25.78996,24.13432,21.79719,20.5155,19.68898,0.00024381,STAR,train
1237664854178464512,4338346416634353664,24.8634,21.82364,20.23844,19.2186,18.75065,0.5365191,GALAXY,train
1237666301629104384,1199228029952354304,24.33134,22.34676,20.72755,18.82545,17.76431,1.287862e-05,STAR,train
1237678598078989056,12768880737803065344,22.51741,22.2519,21.9846,21.67963,21.31348,-0.001042823,STAR,train
1237673706652762624,488688694828492800,20.52767,20.27088,19.96646,19.90732,19.86319,1.327632,QSO,train
1237673706654007808,9319105808318093312,21.0651,20.94781,20.41718,20.45415,20.5251,1.288671,QSO,train
1237680297268741120,5652026701502502912,23.92134,21.60662,19.53368,18.57631,18.01794,0.473131,GALAXY,train
1237680246812967168,6887231540209932288,19.50154,17.56002,16.54011,16.07502,15.71268,0.1026005,GALAXY,train
1237666338652422656,4206423986970843136,23.52083,21.91911,20.94326,20.10896,19.55363,0.644556,GALAXY,test
1237666338652029440,4756935169390434304,27.07874,22.13592,19.80677,18.93491,18.56259,0.4540687,GALAXY,train
1237672794495778816,2954454612649732096,17.77719,16.05596,15.40725,15.18724,15.10808,1.273484e-05,STAR,train
1237661976010752768,6076534123757066240,22.17875,21.11924,20.66961,20.47354,20.61305,-6.072448e-05,STAR,train
1237666300019212544,466173445202274304,20.543,18.69625,17.82386,17.39386,17.06797,0.03682702,GALAXY,train
1237680275261358592,8629166664867665920,21.80092,21.55466,21.40097,21.43694,20.80957,2.537137,QSO,train
1237680246802678016,5669111737422731264,21.28393,18.9842,17.71724,17.2006,16.84317,0.2106265,GALAXY,test
1237680333792674048,7041638706810476544,22.01211,20.61868,18.97135,18.34082,17.92672,0.3195285,GALAXY,train
1237654954817881088,1.2116052578326e+19,23.18726,22.29737,21.98972,21.9045,21.86614,-0.0006193282,STAR,train
1237680275261882880,8626834600554158080,22.10103,21.4485,20.98995,21.33527,21.15926,2.509301,QSO,test
1237653651844694016,12452584504312485888,21.8455,21.57141,21.03325,20.73962,20.29757,1.852674,GALAXY,test
1237653651844825344,5247975140877424640,20.599,20.04281,19.87903,19.60263,19.45537,0.5707442,QSO,train
1237662302435344384,1882513223505176576,21.375,18.95911,17.55533,16.34233,15.68312,-0.0001648979,STAR,train
1237662302443077888,1891519318399674368,19.0006,18.75791,18.58335,18.6138,18.20155,0.3514626,QSO,test
1237662302446354688,12286081605697820672,17.97459,17.07282,16.80874,16.71766,16.7051,-0.0004375077,STAR,train
1237662195602292992,1639419168275064832,18.43317,17.60719,17.13231,16.56713,16.45708,0.1865095,GALAXY,test
1237680275800654848,8636846753470240768,26.10933,23.55263,21.86469,20.61775,19.53173,0.6164278,GALAXY,test
1237680275795869952,7337657753404725248,21.86595,21.27484,19.98262,18.93085,18.71288,0.678519,GALAXY,train
1237680275800129792,7072965722331437056,23.686,22.37326,20.34622,19.26647,18.79027,0.5525624,GALAXY,train
1237651753993699840,5339148295091804160,22.86382,21.62657,21.27246,21.10345,21.45522,2.68997,QSO,train
1237661388695405312,5625029015901591552,21.40652,19.54773,18.14476,17.5969,17.24812,0.2548637,GALAXY,train
1237661971728237056,5449504903285463040,23.81821,22.12525,20.58203,19.68742,19.21295,0.4598053,GALAXY,train
1237663458851685632,1.0386566687915e+19,23.26229,22.5461,21.91137,21.25633,21.02185,0.7422081,GALAXY,train
1237663458852864512,1158640938071910400,19.35984,18.37241,17.95636,17.56822,17.42251,0.1158513,GALAXY,test
1237663458850898432,1155295942883174400,20.40925,19.33583,18.77957,18.58055,18.51295,-0.0005122819,STAR,test
1237663458853257728,4722284335235094528,24.12292,20.38142,18.61279,18.00462,17.64395,0.3697253,GALAXY,train
1237663458850833408,4719924783600654336,22.48623,21.76758,20.00303,19.0714,18.59688,0.47927,GALAXY,train
1237659131672330752,9462184163774060544,22.45843,21.85924,21.62501,21.42242,21.31811,2.720651,QSO,train
1237663788494291200,8196625651408852992,19.98976,19.51999,19.25444,19.21458,19.10963,1.054927,QSO,train
1237667733971206656,6726214385218639872,22.84821,22.1726,20.48775,19.63049,19.17754,0.4720401,GALAXY,train
1237668330954096896,3094007099898750976,19.75348,17.93351,17.04927,16.65536,16.32034,0.06941451,GALAXY,train
1237671255830954240,3037684065433053184,22.3525,20.84404,19.87476,19.41079,19.05308,7.154157e-05,STAR,train
1237657629511385600,4239113572108752896,26.71509,21.9806,20.35253,19.45875,19.00494,0.4684837,GALAXY,train
1237659154215928320,12084461409582471168,20.7593,20.49564,20.12617,19.99487,20.11721,1.370666,QSO,test
1237659154218681344,1191245574427404288,23.98629,21.98663,20.6283,20.04572,20.16136,0.9231812,QSO,train
1237659154222219520,1905166186912442368,16.7561,15.78762,15.51064,15.39428,15.36848,-0.0006220224,STAR,test
1237661353776840960,7996176709484566528,20.88743,20.29347,20.28219,20.16965,19.98232,2.400227,QSO,train
1237661353779265792,9270835330038388736,20.48637,20.43933,20.25207,20.22887,20.05228,0.9548427,QSO,train
1237661353779921152,9274106389076400128,21.39864,21.20566,21.31411,21.20289,21.17916,2.209563,QSO,test
1237663782590743552,10593672348027869184,23.63873,23.88372,22.18237,21.4869,20.67017,0.8283839,GALAXY,train
1237678860069241088,5700542376847890432,20.45802,19.41236,19.31082,19.38921,19.50887,-0.0003489802,STAR,train
1237678595942384128,10334816793210935296,21.90038,21.77224,21.36092,21.27186,21.17735,1.42186,QSO,train
1237678595944022272,8852062679281719296,20.26763,20.13282,19.72801,19.65957,19.63391,1.332197,QSO,train
1237661951346672128,6175600948049893376,21.09813,20.36499,20.19553,20.09903,19.75131,2.676254,QSO,train
1237678802627526656,8169649957399451648,18.92804,17.22284,16.53706,16.25021,16.10866,-0.0005899562,STAR,train
1237651539800359680,7111443680008099840,22.34587,21.45331,20.31511,19.54258,19.12246,0.571857,GALAXY,train
1237651539781943552,551786644227778560,19.08344,17.8919,17.31064,16.93272,16.73337,0.08044288,GALAXY,test
1237678858478092544,5250216225133582336,25.5136,23.04264,21.17566,20.00634,19.7219,0.5536857,GALAXY,train
1237678858475470848,6368275240469157888,20.28777,18.34767,17.16565,16.67203,16.24402,0.1320406,GALAXY,test
1237661976015536640,6105883937627985920,21.90174,21.1893,21.26278,21.04901,21.44642,0.0002991119,STAR,train
1237678617400771840,4721088616776095744,22.44675,21.7921,21.55821,21.72421,21.83187,2.497536,QSO,test
1237680275257623040,7098995285578504192,27.12739,20.60938,18.86102,18.19721,17.80483,0.3418836,GALAXY,train
1237678860087132672,1.2432241339152e+19,22.20583,21.56129,21.36048,21.27281,21.17392,1.238939,QSO,test
1237667536924639488,3590530618133422080,17.62584,16.46729,15.95449,15.73085,15.63878,0.0006489032,STAR,train
1237673706652762368,488771982834296832,20.82616,18.27902,17.27666,16.93546,16.776,-0.0001380629,STAR,train
1237678600226407168,6907501035725805568,22.19183,21.6834,21.71128,21.77857,20.83723,3.284498,QSO,train
1237680246809690624,6900900669252982784,23.01708,20.54074,18.88252,18.21826,17.72849,0.2541343,GALAXY,test
1237680275262537728,8626915414658799616,23.35451,21.17758,20.92784,20.42539,20.22236,0.6142873,QSO,train
1237669761185809408,4862926441913014272,23.70364,22.0976,20.56184,19.63964,19.08225,0.4802648,GALAXY,train
1237669761186202368,4985610510538135552,22.29927,21.90528,19.99066,19.06497,18.60879,0.5106516,GALAXY,train
1237657629508698624,4231152008378472448,23.42532,21.65981,20.08642,19.29227,18.96552,0.4781444,GALAXY,train
1237657629508764160,5005889892934506496,23.4872,22.08427,21.1096,20.23149,19.68878,0.6649725,GALAXY,train
1237661361833443584,8347672711196334080,20.7803,20.52942,20.43231,20.22692,20.12955,1.515512,QSO,train
1237661361834033408,8340856564274714624,21.48426,21.25546,21.17286,20.66929,20.86014,1.714263,QSO,train
1237661361834557696,1647298267727292416,19.67215,19.73012,20.08016,20.32139,20.36236,8.438116e-05,STAR,test
1237665535470338048,2451259545754822656,18.59094,17.02616,16.50991,16.33177,16.26486,-9.993102e-05,STAR,train
1237673706651582976,3041201403365189632,21.04559,20.02391,19.59336,19.46286,19.42946,0.0002623118,STAR,train
1237663789035290880,2112315568601196544,18.1088,16.04368,14.96208,14.38109,13.90368,0.03620706,GALAXY,train
1237680272034169600,5652175960205973504,21.37742,20.71218,20.52079,20.55629,20.56991,2.721505,QSO,test
1237663788494160640,5797360424883345408,24.92769,21.61694,21.13677,20.87511,21.55875,2.673813e-05,STAR,train
1237661976011866368,6082141907651418112,20.88413,18.28274,16.75673,15.47172,14.77102,-4.571039e-05,STAR,test
1237655691941380352,4526202927115950080,23.24241,20.99357,20.52721,20.30989,20.32844,-0.0001525407,STAR,train
1237655467523768832,4521759805661272064,22.45769,21.92119,21.88365,21.73706,21.62398,2.26904,QSO,train
1237665567152604160,4427203175112792064,24.39896,22.27595,20.47369,19.6706,19.46977,0.481304,GALAXY,train
1237661388680331520,9457714105224026112,24.79768,23.44734,21.06289,19.99511,19.33277,0.6050256,GALAXY,train
1237661388690949120,5843477518196430848,24.55121,21.92621,20.57249,19.54766,19.00316,-0.0004324499,STAR,train
1237651753996058880,540593341985744896,20.31347,20.20156,20.06354,19.74979,19.69975,1.782625,QSO,test
1237651753996255488,540605161735743488,19.30117,18.13651,18.22337,18.38725,18.45604,0.0003378531,STAR,train
1237668332025544960,6148682978501613568,21.88793,20.42971,20.20626,20.05443,20.07943,0.0005126946,STAR,train
1237652944787013888,6956001593490954240,19.66378,18.75551,18.42754,18.30923,18.30613,-0.0009220124,STAR,train
1237680275798557184,7070787864641165312,21.29155,21.10534,19.3137,18.63873,18.29063,0.415384,GALAXY,train
1237680275792986624,7096802584112158720,21.65513,21.9745,20.60788,19.65367,19.04401,0.5599355,GALAXY,train
1237678661426020608,10633159384363194368,22.40835,22.61197,21.95123,21.58776,21.0362,0.3682689,QSO,test
1237662307270197248,1562893433926871040,24.33535,25.24336,19.72407,24.6315,22.694,0.2342461,GALAXY,train
1237659131668660480,9241658139392366592,21.96015,21.67198,21.39108,21.24125,21.1529,1.952018,QSO,train
1237659131670429952,7590956917536872448,20.65969,20.35803,19.97823,19.5531,19.56136,1.80836,QSO,test
1237659330846654976,7576390312681297920,22.69661,21.89312,20.1615,19.19614,18.7667,0.5810258,GALAXY,train
1237659330847048192,9490259650345719808,23.46101,22.39233,21.7798,20.73678,19.69639,-0.0001508793,STAR,test
1237659154223269120,4703071473044314112,22.75588,21.57155,21.42019,21.58172,21.38844,-0.000455434,STAR,train
1237661951346278656,6175658947288258560,20.80314,20.15734,20.07494,20.10331,19.97974,2.258442,QSO,train
1237678802627526912,8169648583009916928,20.13768,19.16576,18.78999,18.64749,18.6162,-0.000324537,STAR,train
1237678802627526912,8169649132765730816,19.69533,18.27724,17.64927,17.39456,17.27207,0.0001953031,STAR,train
1237680275257557248,7098984840218040320,21.59951,19.30818,17.89025,17.39112,16.9776,0.2362824,GALAXY,train
1237680275263587328,7072927789180278784,22.09333,22.21551,20.15067,19.06937,18.5076,0.6044045,GALAXY,train
1237680275257491712,7094326209115609088,20.88307,19.42145,17.896,17.35492,16.97094,0.2405855,GALAXY,test
1237661361835737600,8364407827792680960,22.07962,21.98829,21.47583,21.11906,20.99417,0.497283,GALAXY,train
1237668294982828544,6617103244744480768,24.79678,21.44371,20.42406,19.64305,18.83127,0.836226,GALAXY,train
1237680297278701824,8560219582396389376,21.70712,21.32928,20.97845,20.36787,20.23232,1.863742,QSO,train
1237667229294395904,4957565256492931072,25.21274,22.93366,20.75988,19.80714,19.46502,0.4953421,GALAXY,train
1237666301632971008,1721667307853342720,22.9466,20.65402,19.34069,18.70773,18.27291,-4.818233e-05,STAR,train
1237673706653614336,4138823537724250112,18.92267,17.98277,17.6328,17.49846,17.41955,-0.0004246832,STAR,test
1237673706654466048,494292355705235456,18.97706,18.61201,18.77608,18.96122,19.25596,0.0001203733,STAR,test
1237678595949462016,4850410976905025536,22.27554,20.63279,20.29497,20.14895,20.04724,-0.0007688595,STAR,train
1237668336856072704,4448435849928136704,22.95076,22.87814,21.44621,20.5354,19.95227,0.5768278,GALAXY,train
1237673706652762368,3559125541481193472,20.55683,18.42596,17.52025,17.21332,17.07166,-0.0002276837,STAR,train
1237663789027295744,4129919972339374080,22.36202,19.76403,18.51746,17.73216,17.21552,0.0001193974,STAR,test
1237663789030965504,2107761373353109504,19.26313,17.88021,17.22519,16.83558,16.61061,0.08720533,GALAXY,train
1237663458853061120,1113614555075864576,19.33316,17.46397,16.53313,16.08784,15.74666,0.06231891,GALAXY,train
1237661361842552832,9563469794210240512,24.63466,20.76278,21.4342,20.61447,22.8269,-5.242029e-05,STAR,test
1237662302437835008,7585253200128923648,21.84697,20.86687,20.72111,20.77365,20.57842,-0.0004539006,STAR,train
1237667734525903616,6168812012715661312,24.7934,21.59897,19.99269,19.02008,18.53082,0.4982903,GALAXY,train
1237662533823890688,5493387237252159488,24.80886,24.91369,22.07801,21.18507,20.69613,-0.0002371391,STAR,test
1237654954819388416,12074323914840627200,22.45626,21.05757,20.3764,20.16861,20.11588,-7.792548e-05,STAR,train
1237661388682559488,7574125867645032448,23.75907,22.56198,20.72782,19.72516,19.32628,0.5236504,GALAXY,test
1237680299427102976,8557073880031975424,22.89215,21.3543,21.10732,21.0846,20.39156,2.475026,QSO,train
1237663782591398400,4753605298241165312,23.62859,21.72461,20.51622,19.736,19.32468,0.3401736,GALAXY,test
1237663782592249856,777999621300447232,21.31787,19.60295,18.43581,17.36128,16.68246,-0.0001378431,STAR,train
1237663782597230592,1213752579511576576,20.13344,19.05384,18.83702,18.79482,18.78642,0.01594923,GALAXY,train
1237663782599524352,453806138446604288,19.36232,18.36058,18.11293,18.03793,17.99693,0.000258248,STAR,test
1237663782600966400,454864142520576000,20.42382,19.2135,18.2935,17.78938,17.55556,0.2133556,GALAXY,train
1237680275794887680,8668345566173091840,26.22368,25.8292,22.64137,20.71844,19.48985,0.8488135,GALAXY,train
1237665532259271168,4420526115707443200,20.58833,19.24245,18.95759,18.76526,18.75267,-0.0005146844,STAR,train
1237667733959934208,6624986743199520768,22.7466,22.65031,21.01694,20.08412,19.48502,0.5003885,GALAXY,train
1237659330848096512,1315059658225903616,18.7573,17.81261,17.48299,17.26766,17.13364,0.0370066,GALAXY,train
1237659330848621568,6792785961879361536,24.69372,23.39267,20.95352,19.88248,19.38646,0.5603982,GALAXY,train
1237662341088215296,1773410884257867776,19.11403,17.9731,17.45805,17.1058,16.85377,0.04014199,GALAXY,test
1237662341092934400,4701957392786806784,25.03434,21.83968,20.42784,19.50303,19.11568,0.526643,GALAXY,train
1237667210518266112,7277978182132979712,24.67288,22.21516,20.95842,20.71379,20.95579,3.836922,QSO,train
1237669761187840768,12727280715701704704,23.30961,21.85803,20.24108,19.63801,19.19949,0.305175,GALAXY,train
1237665024365297920,11553053424762509312,20.38466,20.35893,20.35337,19.80521,19.87086,1.822455,QSO,train
1237665024365757184,2363370340412844032,24.5342,23.02155,21.72233,19.44912,18.20264,3.093595e-05,STAR,train
1237663784201289984,1682228375638272000,19.52563,18.20859,17.5195,17.14411,16.77443,0.1071444,GALAXY,train
1237680275256836096,8670616603782830080,20.82306,20.90606,22.81988,21.11013,19.0591,0.124198,GALAXY,test
1237661976010555392,1829750403898566656,20.01076,19.41783,19.19591,19.0271,19.0461,1.527175,QSO,test
1237661976011472896,6082314256099072000,21.53253,18.839,17.6325,17.14777,16.87055,-1.598027e-05,STAR,train
1237680275258475008,7336393590044907520,26.85594,21.96581,21.30183,21.05877,20.78471,-0.0007823463,STAR,train
1237680275262865664,7070657022757459968,21.28921,19.88829,19.63046,19.51057,19.51685,-0.000361172,STAR,train
1237680246805299200,5664630409281165312,19.92881,17.45313,16.44169,15.99665,15.59355,0.08514002,GALAXY,train
1237667783898890496,6613797288124110848,24.21437,20.94991,20.54005,20.37813,20.28573,2.959097,QSO,train
1237668353498939904,9620984163667826688,23.10994,21.7325,21.90429,21.91607,21.166,2.269741,QSO,test
1237678802627526912,3508308313286746112,23.32141,21.45931,19.95325,18.80742,18.17383,0.0001938854,STAR,train
1237678802627526656,8169650507155265536,19.84442,18.97647,18.65133,18.4936,18.51466,-0.0004885204,STAR,train
1237651539800294400,9077075006383740928,23.73885,23.39921,21.97266,20.6701,19.7955,0.7248286,GALAXY,train
1237661361842946304,13115740923681331200,22.05356,21.93338,21.34056,21.31831,20.86123,1.290978,QSO,train
1237661971726140160,5445011749001779200,22.71919,21.06142,19.26247,18.65596,18.25897,0.3431783,GALAXY,train
